Pair,Trade Type,Entry Date,Entry Price Asset 1,Entry Price Asset 2,Shares Asset 1,Shares Asset 2,Exit Date,Exit Price Asset 1,Exit Price Asset 2,Exit Reason,Trade P&L
PLD-UNP,Long,2024-04-15,110.91210174560547,227.41909790039062,0.9016148682257045,-0.26531810983091475,2024-05-21,105.94074249267578,228.41064453125,Profit Target,-4.7453266956416575
PLD-UNP,Long,2024-10-14,117.24628448486328,241.06890869140625,0.8529054923946028,-0.250295260064511,2024-10-16,123.58260345458984,243.85043334960938,Profit Target,4.708078813143095
PLD-UNP,Short,2024-10-24,117.17815399169922,226.797607421875,-0.8534013943169295,0.2660451575317794,2024-10-29,112.23368072509766,228.01637268066406,Profit Target,4.543866975149352
PLD-UNP,Long,2024-11-06,110.70557403564453,244.23374938964844,0.9032968833873026,-0.24705187282745275,2024-11-19,112.05848693847656,229.29409790039062,Profit Target,4.912950888433229
PLD-UNP,Long,2024-11-25,114.92005157470703,245.04953002929688,0.8701701629066201,-0.24622942630075495,2024-12-03,113.29460906982422,232.9307403564453,Profit Target,1.5695910593365323
PLD-UNP,Short,2025-02-24,118.53304290771484,239.5535888671875,-0.8436466115010315,0.25187852738802424,2025-03-06,118.1108627319336,243.79293823242188,Profit Target,1.4239719499393513
PLD-UNP,Long,2025-04-08,88.91130828857422,207.01576232910156,1.1247163260204862,-0.2914676859168865,2025-04-16,99.34174346923828,215.29559326171875,Profit Target,9.317977573478323
JNJ-TMO,Short,2023-04-25,153.95053100585938,544.7593383789062,-0.6495593054901122,0.025700356421209585,2023-05-25,144.99851989746094,517.2025146484375,Profit Target,5.106641926601565
JNJ-TMO,Short,2023-06-30,155.43136596679688,518.6502685546875,-0.6433707854138135,0.02699412303233767,2023-07-07,149.5435333251953,510.67791748046875,Profit Target,3.5728528852578356
JNJ-TMO,Short,2023-07-20,158.11705017089844,535.0721435546875,-0.6324428636375173,0.02616564762110303,2023-08-22,155.90090942382812,523.9187622070312,Profit Target,1.1097469541743787
JNJ-TMO,Long,2023-12-20,146.13394165039062,517.0469970703125,0.6843037207552986,-0.027077827043672585,2024-01-03,153.4754638671875,526.3939208984375,Profit Target,4.770736582153439
JNJ-TMO,Long,2024-01-30,151.37789916992188,564.5182495117188,0.6605984132977687,-0.024800808782054394,2024-01-31,151.5018310546875,536.5072021484375,Profit Target,0.776565835874981
JNJ-TMO,Long,2024-02-02,149.31845092773438,549.2883911132812,0.6697095997091276,-0.02548844903083496,2024-02-20,151.6530303955078,545.625244140625,Profit Target,1.6568582157567031
JNJ-TMO,Long,2024-03-06,153.07484436035156,588.7863159179688,0.6532752028451603,-0.023778591284500564,2024-05-17,148.5596466064453,592.9586181640625,Profit Target,-3.0488781983943847
JNJ-TMO,Short,2024-07-02,141.42218017578125,532.1925048828125,-0.7071026615181905,0.026307227237638543,2024-07-31,152.86924743652344,611.3440551757812,Profit Target,-6.011993906880038
JNJ-TMO,Short,2024-09-03,163.11419677734375,604.45654296875,-0.6130674213263195,0.023162143454279763,2024-09-24,158.84019470214844,610.2763671875,Profit Target,2.7550510344167076
JNJ-TMO,Short,2024-10-23,161.8456573486328,574.9790649414062,-0.6178726178892111,0.02434959812240632,2024-11-05,154.51742553710938,559.3202514648438,Profit Target,4.146627958656966
JNJ-TMO,Short,2024-11-18,151.02407836914062,499.9761962890625,-0.6621460702152075,0.02800235143999891,2024-12-03,149.86532592773438,533.0193481445312,Profit Target,1.692549326371514
JNJ-TMO,Long,2024-12-16,141.49465942382812,529.263427734375,0.7067404551323985,-0.026452818060851802,2025-01-29,148.6751251220703,567.1620483398438,Profit Target,4.0722002800045445
JNJ-TMO,Short,2025-02-19,156.5479278564453,529.8623046875,-0.638782009888372,0.02642291975908226,2025-04-01,151.94737243652344,482.469970703125,Profit Target,1.6865081996757705
JNJ-TMO,Short,2025-06-02,155.39999389648438,396.05950927734375,-0.6435006687748802,0.03534950893027604,2025-06-18,150.72999572753906,392.55999755859375,Profit Target,2.881440924140216
HD-NOW,Long,2023-05-16,266.70025634765625,468.239990234375,0.3749527704602028,-0.0797616409345189,2023-06-26,292.939208984375,537.969970703125,Profit Target,4.276590320592286
HD-NOW,Short,2023-08-16,316.8583984375,549.5,-0.31559838872228885,0.06796649676479864,2023-08-30,316.583740234375,588.239990234375,Profit Target,2.7197031072885887
HD-NOW,Long,2023-10-06,280.3800354003906,560.719970703125,0.3566587751413797,-0.06660649151736858,2023-12-06,314.35247802734375,686.22998046875,Profit Target,3.7567883750909488
HD-NOW,Short,2024-03-21,383.2300109863281,773.1799926757812,-0.26093989805920376,0.04830387532792494,2024-04-01,356.8829040527344,768.3699951171875,Profit Target,6.642669875008958
HD-NOW,Long,2024-05-21,325.968505859375,777.0499877929688,0.3067781034132809,-0.04806330423906713,2024-05-30,321.4286804199219,643.2899780273438,Profit Target,5.036229006243031
